sample_id	tissue	color
GSM144038.CEL	lung_like	"#008941"
484692027.CEL	lung_like	"#008941"
484692195.CEL	lung_like	"#008941"
391746979.CEL	lung_like	"#008941"
391748079.CEL	lung_like	"#008941"
391748849.CEL	lung_like	"#008941"
391748189.CEL	lung_like	"#008941"
484692019.CEL	lung_like	"#008941"
391747749.CEL	lung_like	"#008941"
GSM144055.CEL	lung_like	"#008941"
484691883.CEL	lung_like	"#008941"
391748134.CEL	lung_like	"#008941"
391748684.CEL	lung_like	"#008941"
391748354.CEL	lung_like	"#008941"
391747199.CEL	lung_like	"#008941"
391748629.CEL	lung_like	"#008941"
484692179.CEL	lung_like	"#008941"
391747254.CEL	lung_like	"#008941"
484692011.CEL	lung_like	"#008941"
GSM144028.CEL	lung_like	"#008941"
GSM144040.CEL	lung_like	"#008941"
GSM144032.CEL	lung_like	"#008941"
391748519.CEL	lung_like	"#008941"
484691875.CEL	lung_like	"#008941"
391747969.CEL	lung_like	"#008941"
391748959.CEL	lung_like	"#008941"
484691979.CEL	lung_like	"#008941"
391747859.CEL	lung_like	"#008941"
391747309.CEL	lung_like	"#008941"
GSM144046.CEL	lung_like	"#008941"
391747034.CEL	lung_like	"#008941"
391747364.CEL	lung_like	"#008941"
484692171.CEL	lung_like	"#008941"
391747584.CEL	lung_like	"#008941"
GSM144021.CEL	lung_like	"#008941"
391747419.CEL	lung_like	"#008941"
391747089.CEL	lung_like	"#008941"
484691947.CEL	lung_like	"#008941"
484692155.CEL	lung_like	"#008941"
391746484.CEL	lung_like	"#008941"
391748464.CEL	lung_like	"#008941"
GSM144023.CEL	lung_like	"#008941"
391746429.CEL	lung_like	"#008941"
GSM144051.CEL	lung_like	"#008941"
GSM144053.CEL	lung_like	"#008941"
GSM144044.CEL	lung_like	"#008941"
391748409.CEL	lung_like	"#008941"
391748299.CEL	lung_like	"#008941"
484692003.CEL	lung_like	"#008941"
484692139.CEL	lung_like	"#008941"
391748244.CEL	lung_like	"#008941"
GSM28357.CEL	lung_like	"#008941"
GSM51373.CEL	lymph_node_like	"#FF90C9"
GSM51378.CEL	lymph_node_like	"#FF90C9"
GSM51372.CEL	lymph_node_like	"#FF90C9"
GSM51380.CEL	lymph_node_like	"#FF90C9"
GSM51376.CEL	lymph_node_like	"#FF90C9"
GSM51371.CEL	lymph_node_like	"#FF90C9"
GSM51374.CEL	lymph_node_like	"#FF90C9"
GSM51379.CEL	lymph_node_like	"#FF90C9"
GSM51375.CEL	lymph_node_like	"#FF90C9"
GSM51377.CEL	lymph_node_like	"#FF90C9"
922866633.CEL	blood_like	"#A1C299"
922867625.CEL	blood_like	"#A1C299"
922867953.CEL	blood_like	"#A1C299"
922867273.CEL	blood_like	"#A1C299"
922867041.CEL	blood_like	"#A1C299"
922867465.CEL	blood_like	"#A1C299"
922866777.CEL	blood_like	"#A1C299"
922867113.CEL	blood_like	"#A1C299"
922866673.CEL	blood_like	"#A1C299"
922867793.CEL	blood_like	"#A1C299"
922867601.CEL	blood_like	"#A1C299"
922867001.CEL	blood_like	"#A1C299"
922867417.CEL	blood_like	"#A1C299"
922866649.CEL	blood_like	"#A1C299"
922866577.CEL	blood_like	"#A1C299"
922867321.CEL	blood_like	"#A1C299"
922867265.CEL	blood_like	"#A1C299"
922867241.CEL	blood_like	"#A1C299"
922867665.CEL	blood_like	"#A1C299"
922867081.CEL	blood_like	"#A1C299"
922866857.CEL	blood_like	"#A1C299"
922866753.CEL	blood_like	"#A1C299"
922866585.CEL	blood_like	"#A1C299"
922866873.CEL	blood_like	"#A1C299"
922866841.CEL	blood_like	"#A1C299"
922867345.CEL	blood_like	"#A1C299"
922867681.CEL	blood_like	"#A1C299"
922867545.CEL	blood_like	"#A1C299"
922867025.CEL	blood_like	"#A1C299"
922866601.CEL	blood_like	"#A1C299"
922866913.CEL	blood_like	"#A1C299"
922867777.CEL	blood_like	"#A1C299"
922866969.CEL	blood_like	"#A1C299"
922866553.CEL	blood_like	"#A1C299"
922866721.CEL	blood_like	"#A1C299"
922867097.CEL	blood_like	"#A1C299"
922867009.CEL	blood_like	"#A1C299"
922867697.CEL	blood_like	"#A1C299"
922866625.CEL	blood_like	"#A1C299"
922867449.CEL	blood_like	"#A1C299"
922867561.CEL	blood_like	"#A1C299"
922866889.CEL	blood_like	"#A1C299"
922867641.CEL	blood_like	"#A1C299"
922867289.CEL	blood_like	"#A1C299"
922868009.CEL	blood_like	"#A1C299"
922868001.CEL	blood_like	"#A1C299"
922867185.CEL	blood_like	"#A1C299"
922867137.CEL	blood_like	"#A1C299"
922867617.CEL	blood_like	"#A1C299"
922867201.CEL	blood_like	"#A1C299"
922867153.CEL	blood_like	"#A1C299"
922867985.CEL	blood_like	"#A1C299"
922867745.CEL	blood_like	"#A1C299"
922867401.CEL	blood_like	"#A1C299"
922866521.CEL	blood_like	"#A1C299"
922866737.CEL	blood_like	"#A1C299"
922866817.CEL	blood_like	"#A1C299"
922867505.CEL	blood_like	"#A1C299"
922867865.CEL	blood_like	"#A1C299"
922867209.CEL	blood_like	"#A1C299"
922866833.CEL	blood_like	"#A1C299"
922867881.CEL	blood_like	"#A1C299"
922866953.CEL	blood_like	"#A1C299"
922866785.CEL	blood_like	"#A1C299"
922867249.CEL	blood_like	"#A1C299"
922867929.CEL	blood_like	"#A1C299"
922866985.CEL	blood_like	"#A1C299"
922866937.CEL	blood_like	"#A1C299"
922866769.CEL	blood_like	"#A1C299"
922867305.CEL	blood_like	"#A1C299"
922866905.CEL	blood_like	"#A1C299"
922866505.CEL	blood_like	"#A1C299"
922866921.CEL	blood_like	"#A1C299"
922867713.CEL	blood_like	"#A1C299"
922867849.CEL	blood_like	"#A1C299"
922866665.CEL	blood_like	"#A1C299"
922867385.CEL	blood_like	"#A1C299"
922867649.CEL	blood_like	"#A1C299"
922866801.CEL	blood_like	"#A1C299"
922866617.CEL	blood_like	"#A1C299"
GSM3959.CEL	blood_like	"#A1C299"
GSM3927.CEL	blood_like	"#A1C299"
GSM47680.CEL	blood_like	"#A1C299"
GSM133604.CEL	skin_like	"#FFDBE5"
GSM170969.CEL	blood_like	"#A1C299"
GSM170944.CEL	blood_like	"#A1C299"
GSM170970.CEL	blood_like	"#A1C299"
GSM170933.CEL	blood_like	"#A1C299"
GSM170971.CEL	blood_like	"#A1C299"
GSM170920.CEL	blood_like	"#A1C299"
GSM170942.CEL	blood_like	"#A1C299"
GSM170972.CEL	blood_like	"#A1C299"
GSM170922.CEL	blood_like	"#A1C299"
GSM170943.CEL	blood_like	"#A1C299"
GSM170938.CEL	blood_like	"#A1C299"
GSM170937.CEL	blood_like	"#A1C299"
GSM170936.CEL	blood_like	"#A1C299"
GSM170918.CEL	blood_like	"#A1C299"
GSM170935.CEL	blood_like	"#A1C299"
GSM170932.CEL	blood_like	"#A1C299"
GSM170916.CEL	blood_like	"#A1C299"
GSM170941.CEL	blood_like	"#A1C299"
GSM133634.CEL	skin_like	"#FFDBE5"
GSM177577.CEL	mammary_like	"#1CE6FF"
GSM177580.CEL	mammary_like	"#1CE6FF"
GSM40778.CEL	mammary_like	"#1CE6FF"
GSM40780.CEL	mammary_like	"#1CE6FF"
GSM40783.CEL	mammary_like	"#1CE6FF"
GSM177581.CEL	mammary_like	"#1CE6FF"
GSM40777.CEL	mammary_like	"#1CE6FF"
GSM40791.CEL	mammary_like	"#1CE6FF"
GSM40785.CEL	mammary_like	"#1CE6FF"
GSM40787.CEL	mammary_like	"#1CE6FF"
GSM40781.CEL	mammary_like	"#1CE6FF"
GSM40779.CEL	mammary_like	"#1CE6FF"
GSM40790.CEL	mammary_like	"#1CE6FF"
GSM40792.CEL	mammary_like	"#1CE6FF"
GSM40788.CEL	mammary_like	"#1CE6FF"
GSM177582.CEL	mammary_like	"#1CE6FF"
GSM40789.CEL	mammary_like	"#1CE6FF"
GSM40782.CEL	mammary_like	"#1CE6FF"
GSM40786.CEL	mammary_like	"#1CE6FF"
GSM40775.CEL	mammary_like	"#1CE6FF"
GSM40784.CEL	mammary_like	"#1CE6FF"
GSM177578.CEL	mammary_like	"#1CE6FF"
GSM40776.CEL	mammary_like	"#1CE6FF"
1229968208.CEL	mammary_like	"#1CE6FF"
GSM50033.CEL	mammary_like	"#1CE6FF"
GSM109222.CEL	mammary_like	"#1CE6FF"
GSM109221.CEL	mammary_like	"#1CE6FF"
GSM109226.CEL	mammary_like	"#1CE6FF"
GSM109224.CEL	mammary_like	"#1CE6FF"
GSM109220.CEL	mammary_like	"#1CE6FF"
GSM109227.CEL	mammary_like	"#1CE6FF"
GSM109225.CEL	mammary_like	"#1CE6FF"
GSM109223.CEL	mammary_like	"#1CE6FF"
1229967936.CEL	mammary_like	"#1CE6FF"
GSM21631.CEL	mammary_like	"#1CE6FF"
GSM119037.CEL	mammary_like	"#1CE6FF"
GSM118892.CEL	mammary_like	"#1CE6FF"
GSM118809.CEL	mammary_like	"#1CE6FF"
GSM118848.CEL	mammary_like	"#1CE6FF"
GSM118887.CEL	mammary_like	"#1CE6FF"
GSM119003.CEL	mammary_like	"#1CE6FF"
GSM118910.CEL	mammary_like	"#1CE6FF"
GSM118736.CEL	mammary_like	"#1CE6FF"
GSM118915.CEL	mammary_like	"#1CE6FF"
GSM118851.CEL	mammary_like	"#1CE6FF"
GSM118813.CEL	mammary_like	"#1CE6FF"
GSM118743.CEL	mammary_like	"#1CE6FF"
GSM118789.CEL	mammary_like	"#1CE6FF"
GSM119014.CEL	mammary_like	"#1CE6FF"
GSM118814.CEL	mammary_like	"#1CE6FF"
GSM118733.CEL	mammary_like	"#1CE6FF"
GSM118725.CEL	mammary_like	"#1CE6FF"
GSM118886.CEL	mammary_like	"#1CE6FF"
GSM118747.CEL	mammary_like	"#1CE6FF"
GSM23122.CEL	mammary_like	"#1CE6FF"
GSM118723.CEL	mammary_like	"#1CE6FF"
GSM118767.CEL	mammary_like	"#1CE6FF"
GSM119040.CEL	mammary_like	"#1CE6FF"
GSM118739.CEL	mammary_like	"#1CE6FF"
GSM118730.CEL	mammary_like	"#1CE6FF"
GSM118927.CEL	mammary_like	"#1CE6FF"
GSM118792.CEL	mammary_like	"#1CE6FF"
GSM118738.CEL	mammary_like	"#1CE6FF"
GSM119006.CEL	mammary_like	"#1CE6FF"
GSM119021.CEL	mammary_like	"#1CE6FF"
GSM118773.CEL	mammary_like	"#1CE6FF"
GSM118796.CEL	mammary_like	"#1CE6FF"
GSM118819.CEL	mammary_like	"#1CE6FF"
GSM118987.CEL	mammary_like	"#1CE6FF"
GSM118737.CEL	mammary_like	"#1CE6FF"
GSM119042.CEL	mammary_like	"#1CE6FF"
GSM118836.CEL	mammary_like	"#1CE6FF"
GSM118803.CEL	mammary_like	"#1CE6FF"
GSM118802.CEL	mammary_like	"#1CE6FF"
GSM118833.CEL	mammary_like	"#1CE6FF"
GSM119062.CEL	mammary_like	"#1CE6FF"
GSM119001.CEL	mammary_like	"#1CE6FF"
GSM118854.CEL	mammary_like	"#1CE6FF"
GSM118912.CEL	mammary_like	"#1CE6FF"
GSM23118.CEL	mammary_like	"#1CE6FF"
GSM118768.CEL	mammary_like	"#1CE6FF"
GSM118951.CEL	mammary_like	"#1CE6FF"
GSM118783.CEL	mammary_like	"#1CE6FF"
GSM23119.CEL	mammary_like	"#1CE6FF"
GSM118769.CEL	mammary_like	"#1CE6FF"
GSM118785.CEL	mammary_like	"#1CE6FF"
GSM118868.CEL	mammary_like	"#1CE6FF"
1229968032.CEL	mammary_like	"#1CE6FF"
GSM23121.CEL	mammary_like	"#1CE6FF"
GSM118891.CEL	mammary_like	"#1CE6FF"
GSM118745.CEL	mammary_like	"#1CE6FF"
GSM118774.CEL	mammary_like	"#1CE6FF"
GSM118953.CEL	mammary_like	"#1CE6FF"
GSM119056.CEL	mammary_like	"#1CE6FF"
GSM118946.CEL	mammary_like	"#1CE6FF"
GSM118799.CEL	mammary_like	"#1CE6FF"
GSM118804.CEL	mammary_like	"#1CE6FF"
GSM118834.CEL	mammary_like	"#1CE6FF"
GSM118724.CEL	mammary_like	"#1CE6FF"
GSM118794.CEL	mammary_like	"#1CE6FF"
GSM118728.CEL	mammary_like	"#1CE6FF"
GSM119002.CEL	mammary_like	"#1CE6FF"
GSM118885.CEL	mammary_like	"#1CE6FF"
GSM119025.CEL	mammary_like	"#1CE6FF"
GSM119041.CEL	mammary_like	"#1CE6FF"
GSM118930.CEL	mammary_like	"#1CE6FF"
GSM118870.CEL	mammary_like	"#1CE6FF"
GSM118748.CEL	mammary_like	"#1CE6FF"
GSM119005.CEL	mammary_like	"#1CE6FF"
GSM119000.CEL	mammary_like	"#1CE6FF"
GSM118721.CEL	mammary_like	"#1CE6FF"
GSM119022.CEL	mammary_like	"#1CE6FF"
GSM118808.CEL	mammary_like	"#1CE6FF"
GSM118777.CEL	mammary_like	"#1CE6FF"
GSM118911.CEL	mammary_like	"#1CE6FF"
GSM118818.CEL	mammary_like	"#1CE6FF"
GSM118782.CEL	mammary_like	"#1CE6FF"
GSM119026.CEL	mammary_like	"#1CE6FF"
GSM119036.CEL	mammary_like	"#1CE6FF"
GSM118999.CEL	mammary_like	"#1CE6FF"
GSM118810.CEL	mammary_like	"#1CE6FF"
GSM118820.CEL	mammary_like	"#1CE6FF"
GSM118947.CEL	mammary_like	"#1CE6FF"
GSM118855.CEL	mammary_like	"#1CE6FF"
GSM118906.CEL	mammary_like	"#1CE6FF"
GSM118882.CEL	mammary_like	"#1CE6FF"
GSM119061.CEL	mammary_like	"#1CE6FF"
GSM23117.CEL	mammary_like	"#1CE6FF"
GSM118787.CEL	mammary_like	"#1CE6FF"
GSM118788.CEL	mammary_like	"#1CE6FF"
GSM118827.CEL	mammary_like	"#1CE6FF"
GSM118778.CEL	mammary_like	"#1CE6FF"
GSM118744.CEL	mammary_like	"#1CE6FF"
GSM119039.CEL	mammary_like	"#1CE6FF"
GSM118760.CEL	mammary_like	"#1CE6FF"
GSM118764.CEL	mammary_like	"#1CE6FF"
GSM118780.CEL	mammary_like	"#1CE6FF"
GSM119007.CEL	mammary_like	"#1CE6FF"
GSM118805.CEL	mammary_like	"#1CE6FF"
GSM118894.CEL	mammary_like	"#1CE6FF"
GSM118871.CEL	mammary_like	"#1CE6FF"
GSM118856.CEL	mammary_like	"#1CE6FF"
GSM119020.CEL	mammary_like	"#1CE6FF"
GSM118801.CEL	mammary_like	"#1CE6FF"
GSM118772.CEL	mammary_like	"#1CE6FF"
GSM118988.CEL	mammary_like	"#1CE6FF"
GSM118807.CEL	mammary_like	"#1CE6FF"
GSM119010.CEL	mammary_like	"#1CE6FF"
GSM118800.CEL	mammary_like	"#1CE6FF"
GSM118928.CEL	mammary_like	"#1CE6FF"
GSM118756.CEL	mammary_like	"#1CE6FF"
GSM118755.CEL	mammary_like	"#1CE6FF"
GSM118837.CEL	mammary_like	"#1CE6FF"
GSM118889.CEL	mammary_like	"#1CE6FF"
GSM118853.CEL	mammary_like	"#1CE6FF"
GSM118752.CEL	mammary_like	"#1CE6FF"
GSM118765.CEL	mammary_like	"#1CE6FF"
GSM118929.CEL	mammary_like	"#1CE6FF"
GSM23120.CEL	mammary_like	"#1CE6FF"
GSM119038.CEL	mammary_like	"#1CE6FF"
GSM118888.CEL	mammary_like	"#1CE6FF"
GSM119018.CEL	mammary_like	"#1CE6FF"
GSM118823.CEL	mammary_like	"#1CE6FF"
GSM118955.CEL	mammary_like	"#1CE6FF"
GSM118835.CEL	mammary_like	"#1CE6FF"
GSM21635.CEL	mammary_like	"#1CE6FF"
GSM119016.CEL	mammary_like	"#1CE6FF"
GSM118749.CEL	mammary_like	"#1CE6FF"
GSM119019.CEL	mammary_like	"#1CE6FF"
GSM118766.CEL	mammary_like	"#1CE6FF"
GSM118954.CEL	mammary_like	"#1CE6FF"
GSM118824.CEL	mammary_like	"#1CE6FF"
GSM118727.CEL	mammary_like	"#1CE6FF"
GSM118793.CEL	mammary_like	"#1CE6FF"
GSM118893.CEL	mammary_like	"#1CE6FF"
GSM118770.CEL	mammary_like	"#1CE6FF"
GSM118913.CEL	mammary_like	"#1CE6FF"
GSM118763.CEL	mammary_like	"#1CE6FF"
GSM119055.CEL	mammary_like	"#1CE6FF"
GSM118751.CEL	mammary_like	"#1CE6FF"
GSM118950.CEL	mammary_like	"#1CE6FF"
GSM118790.CEL	mammary_like	"#1CE6FF"
GSM118815.CEL	mammary_like	"#1CE6FF"
GSM118909.CEL	mammary_like	"#1CE6FF"
GSM118757.CEL	mammary_like	"#1CE6FF"
GSM118776.CEL	mammary_like	"#1CE6FF"
GSM118786.CEL	mammary_like	"#1CE6FF"
GSM118822.CEL	mammary_like	"#1CE6FF"
GSM118795.CEL	mammary_like	"#1CE6FF"
GSM118847.CEL	mammary_like	"#1CE6FF"
GSM119043.CEL	mammary_like	"#1CE6FF"
GSM133558.CEL	mammary_like	"#1CE6FF"
GSM118811.CEL	mammary_like	"#1CE6FF"
GSM118850.CEL	mammary_like	"#1CE6FF"
GSM118761.CEL	mammary_like	"#1CE6FF"
GSM118784.CEL	mammary_like	"#1CE6FF"
GSM118881.CEL	mammary_like	"#1CE6FF"
GSM118762.CEL	mammary_like	"#1CE6FF"
GSM118895.CEL	mammary_like	"#1CE6FF"
GSM118746.CEL	mammary_like	"#1CE6FF"
GSM118926.CEL	mammary_like	"#1CE6FF"
GSM118754.CEL	mammary_like	"#1CE6FF"
GSM118867.CEL	mammary_like	"#1CE6FF"
GSM118849.CEL	mammary_like	"#1CE6FF"
GSM119009.CEL	mammary_like	"#1CE6FF"
GSM118750.CEL	mammary_like	"#1CE6FF"
GSM118952.CEL	mammary_like	"#1CE6FF"
GSM118806.CEL	mammary_like	"#1CE6FF"
GSM118907.CEL	mammary_like	"#1CE6FF"
GSM118791.CEL	mammary_like	"#1CE6FF"
GSM118720.CEL	mammary_like	"#1CE6FF"
GSM118826.CEL	mammary_like	"#1CE6FF"
GSM118812.CEL	mammary_like	"#1CE6FF"
GSM118852.CEL	mammary_like	"#1CE6FF"
GSM118779.CEL	mammary_like	"#1CE6FF"
GSM118821.CEL	mammary_like	"#1CE6FF"
GSM119044.CEL	mammary_like	"#1CE6FF"
GSM118775.CEL	mammary_like	"#1CE6FF"
GSM118759.CEL	mammary_like	"#1CE6FF"
GSM119004.CEL	mammary_like	"#1CE6FF"
GSM118729.CEL	mammary_like	"#1CE6FF"
GSM118816.CEL	mammary_like	"#1CE6FF"
GSM118825.CEL	mammary_like	"#1CE6FF"
GSM118732.CEL	mammary_like	"#1CE6FF"
GSM119015.CEL	mammary_like	"#1CE6FF"
GSM118753.CEL	mammary_like	"#1CE6FF"
GSM119013.CEL	mammary_like	"#1CE6FF"
GSM118890.CEL	mammary_like	"#1CE6FF"
GSM118908.CEL	mammary_like	"#1CE6FF"
GSM118741.CEL	mammary_like	"#1CE6FF"
GSM118798.CEL	mammary_like	"#1CE6FF"
GSM118883.CEL	mammary_like	"#1CE6FF"
GSM118771.CEL	mammary_like	"#1CE6FF"
GSM118914.CEL	mammary_like	"#1CE6FF"
GSM119012.CEL	mammary_like	"#1CE6FF"
GSM118817.CEL	mammary_like	"#1CE6FF"
GSM118884.CEL	mammary_like	"#1CE6FF"
GSM119008.CEL	mammary_like	"#1CE6FF"
GSM118731.CEL	mammary_like	"#1CE6FF"
GSM118758.CEL	mammary_like	"#1CE6FF"
GSM119017.CEL	mammary_like	"#1CE6FF"
GSM118990.CEL	mammary_like	"#1CE6FF"
GSM118948.CEL	mammary_like	"#1CE6FF"
GSM118797.CEL	mammary_like	"#1CE6FF"
GSM118781.CEL	mammary_like	"#1CE6FF"
GSM118869.CEL	mammary_like	"#1CE6FF"
GSM119011.CEL	mammary_like	"#1CE6FF"
1229967832.CEL	mammary_like	"#1CE6FF"
1229968088.CEL	mammary_like	"#1CE6FF"
GSM49953.CEL	mammary_like	"#1CE6FF"
GSM49954.CEL	mammary_like	"#1CE6FF"
GSM50032.CEL	mammary_like	"#1CE6FF"
GSM49957.CEL	mammary_like	"#1CE6FF"
GSM50017.CEL	mammary_like	"#1CE6FF"
GSM50022.CEL	mammary_like	"#1CE6FF"
GSM133644.CEL	mammary_like	"#1CE6FF"
431881878.CEL	mammary_like	"#1CE6FF"
1229968160.CEL	mammary_like	"#1CE6FF"
431881674.CEL	mammary_like	"#1CE6FF"
GSM50025.CEL	mammary_like	"#1CE6FF"
431881980.CEL	mammary_like	"#1CE6FF"
GSM50027.CEL	mammary_like	"#1CE6FF"
GSM49956.CEL	mammary_like	"#1CE6FF"
GSM50024.CEL	mammary_like	"#1CE6FF"
GSM50030.CEL	mammary_like	"#1CE6FF"
GSM50026.CEL	mammary_like	"#1CE6FF"
GSM50028.CEL	mammary_like	"#1CE6FF"
GSM50029.CEL	mammary_like	"#1CE6FF"
431881778.CEL	mammary_like	"#1CE6FF"
GSM50018.CEL	mammary_like	"#1CE6FF"
GSM50020.CEL	mammary_like	"#1CE6FF"
GSM50019.CEL	mammary_like	"#1CE6FF"
GSM50031.CEL	mammary_like	"#1CE6FF"
GSM50021.CEL	mammary_like	"#1CE6FF"
GSM49955.CEL	mammary_like	"#1CE6FF"
1229967864.CEL	mammary_like	"#1CE6FF"
1229967808.CEL	mammary_like	"#1CE6FF"
1229968024.CEL	skin_like	"#FFDBE5"
GSM133628.CEL	skin_like	"#FFDBE5"
GSM133578.CEL	skin_like	"#FFDBE5"
1229967872.CEL	mammary_like	"#1CE6FF"
1229967928.CEL	mammary_like	"#1CE6FF"
586619284.CEL	mammary_like	"#1CE6FF"
1229967816.CEL	mammary_like	"#1CE6FF"
586619356.CEL	mammary_like	"#1CE6FF"
586619405.CEL	mammary_like	"#1CE6FF"
586619455.CEL	mammary_like	"#1CE6FF"
586619332.CEL	mammary_like	"#1CE6FF"
586619308.CEL	mammary_like	"#1CE6FF"
586619479.CEL	mammary_like	"#1CE6FF"
586619429.CEL	mammary_like	"#1CE6FF"
586619381.CEL	mammary_like	"#1CE6FF"
508765137.CEL	kidney_like	"#5A0007"
508765213.CEL	kidney_like	"#5A0007"
508765307.CEL	kidney_like	"#5A0007"
508765076.CEL	kidney_like	"#5A0007"
508765288.CEL	kidney_like	"#5A0007"
508765269.CEL	kidney_like	"#5A0007"
508765326.CEL	kidney_like	"#5A0007"
508764989.CEL	kidney_like	"#5A0007"
676426438.CEL	bone_like	"#000000"
GSM161538.CEL	bone_like	"#000000"
371164455.CEL	bone_like	"#000000"
371164735.CEL	bone_like	"#000000"
676426666.CEL	bone_like	"#000000"
371164679.CEL	bone_like	"#000000"
676426636.CEL	bone_like	"#000000"
371161489.CEL	bone_like	"#000000"
371161265.CEL	bone_like	"#000000"
371161209.CEL	bone_like	"#000000"
GSM38627.CEL	bone_like	"#000000"
371164623.CEL	bone_like	"#000000"
371164511.CEL	bone_like	"#000000"
371161433.CEL	bone_like	"#000000"
371164567.CEL	bone_like	"#000000"
325610523.CEL	bone_like	"#000000"
676426471.CEL	bone_like	"#000000"
GSM139891.CEL	bone_like	"#000000"
325610639.CEL	bone_like	"#000000"
GSM139892.CEL	bone_like	"#000000"
676426406.CEL	bone_like	"#000000"
325610581.CEL	bone_like	"#000000"
863473666.CEL	blood_like	"#A1C299"
863473905.CEL	blood_like	"#A1C299"
863473767.CEL	blood_like	"#A1C299"
GSM133570.CEL	blood_like	"#A1C299"
863474004.CEL	blood_like	"#A1C299"
863473618.CEL	blood_like	"#A1C299"
863473691.CEL	blood_like	"#A1C299"
863474104.CEL	blood_like	"#A1C299"
863473879.CEL	blood_like	"#A1C299"
863473795.CEL	blood_like	"#A1C299"
863473852.CEL	blood_like	"#A1C299"
863473541.CEL	blood_like	"#A1C299"
863473642.CEL	blood_like	"#A1C299"
863473981.CEL	blood_like	"#A1C299"
863473717.CEL	blood_like	"#A1C299"
863473568.CEL	blood_like	"#A1C299"
863473593.CEL	blood_like	"#A1C299"
863473821.CEL	blood_like	"#A1C299"
GSM129742.CEL	blood_like	"#A1C299"
594490526.CEL	blood_like	"#A1C299"
919887812.CEL	blood_like	"#A1C299"
919887829.CEL	blood_like	"#A1C299"
901547408.CEL	blood_like	"#A1C299"
594490580.CEL	blood_like	"#A1C299"
GSM129733.CEL	blood_like	"#A1C299"
GSM129748.CEL	blood_like	"#A1C299"
GSM129739.CEL	blood_like	"#A1C299"
901547426.CEL	blood_like	"#A1C299"
GSM129730.CEL	blood_like	"#A1C299"
GSM129736.CEL	blood_like	"#A1C299"
GSM129745.CEL	blood_like	"#A1C299"
919887846.CEL	blood_like	"#A1C299"
901547390.CEL	blood_like	"#A1C299"
901547399.CEL	blood_like	"#A1C299"
GSM170915.CEL	blood_like	"#A1C299"
901547417.CEL	blood_like	"#A1C299"
GSM170913.CEL	blood_like	"#A1C299"
919887863.CEL	blood_like	"#A1C299"
489164331.CEL	blood_like	"#A1C299"
489164224.CEL	blood_like	"#A1C299"
489164061.CEL	blood_like	"#A1C299"
489164284.CEL	blood_like	"#A1C299"
GSM129763.CEL	blood_like	"#A1C299"
GSM129760.CEL	blood_like	"#A1C299"
GSM129766.CEL	blood_like	"#A1C299"
GSM129769.CEL	blood_like	"#A1C299"
GSM129751.CEL	blood_like	"#A1C299"
GSM171180.CEL	blood_like	"#A1C299"
GSM171235.CEL	blood_like	"#A1C299"
GSM171240.CEL	blood_like	"#A1C299"
GSM171237.CEL	blood_like	"#A1C299"
GSM171265.CEL	blood_like	"#A1C299"
GSM171193.CEL	blood_like	"#A1C299"
GSM171284.CEL	blood_like	"#A1C299"
GSM171215.CEL	blood_like	"#A1C299"
GSM171247.CEL	blood_like	"#A1C299"
GSM171189.CEL	blood_like	"#A1C299"
GSM171269.CEL	blood_like	"#A1C299"
GSM171310.CEL	blood_like	"#A1C299"
GSM171175.CEL	blood_like	"#A1C299"
GSM171270.CEL	blood_like	"#A1C299"
GSM173250.CEL	blood_like	"#A1C299"
GSM171301.CEL	blood_like	"#A1C299"
GSM171244.CEL	blood_like	"#A1C299"
GSM171256.CEL	blood_like	"#A1C299"
GSM171308.CEL	blood_like	"#A1C299"
GSM171220.CEL	blood_like	"#A1C299"
GSM171238.CEL	blood_like	"#A1C299"
GSM123752.CEL	blood_like	"#A1C299"
GSM171259.CEL	blood_like	"#A1C299"
GSM19093.CEL	blood_like	"#A1C299"
GSM171187.CEL	blood_like	"#A1C299"
GSM171304.CEL	blood_like	"#A1C299"
GSM171225.CEL	blood_like	"#A1C299"
GSM171172.CEL	blood_like	"#A1C299"
GSM171307.CEL	blood_like	"#A1C299"
GSM171275.CEL	blood_like	"#A1C299"
GSM171197.CEL	blood_like	"#A1C299"
GSM171228.CEL	blood_like	"#A1C299"
GSM123774.CEL	blood_like	"#A1C299"
GSM171297.CEL	blood_like	"#A1C299"
GSM19090.CEL	blood_like	"#A1C299"
GSM173245.CEL	blood_like	"#A1C299"
GSM171221.CEL	blood_like	"#A1C299"
GSM171191.CEL	blood_like	"#A1C299"
GSM171209.CEL	blood_like	"#A1C299"
GSM171281.CEL	blood_like	"#A1C299"
GSM171223.CEL	blood_like	"#A1C299"
GSM170908.CEL	blood_like	"#A1C299"
GSM171245.CEL	blood_like	"#A1C299"
GSM123746.CEL	blood_like	"#A1C299"
GSM171177.CEL	blood_like	"#A1C299"
GSM171183.CEL	blood_like	"#A1C299"
GSM173262.CEL	blood_like	"#A1C299"
GSM171290.CEL	blood_like	"#A1C299"
GSM171239.CEL	blood_like	"#A1C299"
GSM171232.CEL	blood_like	"#A1C299"
GSM171274.CEL	blood_like	"#A1C299"
GSM171216.CEL	blood_like	"#A1C299"
GSM171289.CEL	blood_like	"#A1C299"
GSM171206.CEL	blood_like	"#A1C299"
GSM171219.CEL	blood_like	"#A1C299"
GSM171222.CEL	blood_like	"#A1C299"
GSM171234.CEL	blood_like	"#A1C299"
